_00760_00047_000096_results.csv,0
_00760_00047_000045_results.csv,1
_00760_00047_000035_results.csv,2
_00760_00047_000029_results.csv,3
_00760_00047_000059_results.csv,4
_00760_00047_000007_results.csv,5
_00760_00047_000077_results.csv,6
_00760_00047_000012_results.csv,7
_00760_00047_000100_results.csv,0
_00760_00047_000062_results.csv,8
_00760_00047_000050_results.csv,9
_00760_00047_000020_results.csv,0
_00760_00047_000083_results.csv,3
_00760_00047_000049_results.csv,7
_00760_00047_000039_results.csv,3
_00760_00047_000067_results.csv,5
_00760_00047_000017_results.csv,10
_00760_00047_000086_results.csv,11
_00760_00047_000025_results.csv,12
_00760_00047_000055_results.csv,6
_00760_00047_000030_results.csv,3
_00760_00047_000040_results.csv,13
_00760_00047_000093_results.csv,0
_00760_00047_000072_results.csv,14
_00760_00047_000002_results.csv,6
_00760_00047_000071_results.csv,15
_00760_00047_000001_results.csv,11
_00760_00047_000090_results.csv,11
_00760_00047_000033_results.csv,16
_00760_00047_000043_results.csv,1
_00760_00047_000026_results.csv,12
_00760_00047_000056_results.csv,11
_00760_00047_000008_results.csv,11
_00760_00047_000078_results.csv,11
_00760_00047_000085_results.csv,17
_00760_00047_000099_results.csv,5
_00760_00047_000064_results.csv,0
_00760_00047_000014_results.csv,18
_00760_00047_000080_results.csv,1
_00760_00047_000053_results.csv,0
_00760_00047_000023_results.csv,10
_00760_00047_000011_results.csv,1
_00760_00047_000061_results.csv,19
_00760_00047_000004_results.csv,1
_00760_00047_000074_results.csv,20
_00760_00047_000089_results.csv,5
_00760_00047_000046_results.csv,16
_00760_00047_000036_results.csv,5
_00760_00047_000095_results.csv,5
_00760_00047_000068_results.csv,5
_00760_00047_000018_results.csv,6
_00760_00047_000003_results.csv,4
_00760_00047_000073_results.csv,3
_00760_00047_000041_results.csv,18
_00760_00047_000031_results.csv,21
_00760_00047_000092_results.csv,3
_00760_00047_000087_results.csv,11
_00760_00047_000054_results.csv,22
_00760_00047_000024_results.csv,14
_00760_00047_000038_results.csv,23
_00760_00047_000048_results.csv,12
_00760_00047_000016_results.csv,14
_00760_00047_000066_results.csv,20
_00760_00047_000021_results.csv,18
_00760_00047_000051_results.csv,11
_00760_00047_000082_results.csv,20
_00760_00047_000063_results.csv,10
_00760_00047_000013_results.csv,24
_00760_00047_000058_results.csv,25
_00760_00047_000028_results.csv,3
_00760_00047_000076_results.csv,26
_00760_00047_000006_results.csv,23
_00760_00047_000097_results.csv,27
_00760_00047_000034_results.csv,11
_00760_00047_000044_results.csv,17
_00760_00047_000037_results.csv,28
_00760_00047_000047_results.csv,21
_00760_00047_000019_results.csv,29
_00760_00047_000069_results.csv,30
_00760_00047_000094_results.csv,31
_00760_00047_000088_results.csv,1
_00760_00047_000075_results.csv,29
_00760_00047_000005_results.csv,32
_00760_00047_000060_results.csv,17
_00760_00047_000010_results.csv,33
_00760_00047_000081_results.csv,5
_00760_00047_000022_results.csv,14
_00760_00047_000052_results.csv,0
_00760_00047_000015_results.csv,5
_00760_00047_000065_results.csv,20
_00760_00047_000098_results.csv,21
_00760_00047_000057_results.csv,11
_00760_00047_000027_results.csv,3
_00760_00047_000084_results.csv,17
_00760_00047_000079_results.csv,29
_00760_00047_000009_results.csv,3
_00760_00047_000091_results.csv,14
_00760_00047_000042_results.csv,3
_00760_00047_000032_results.csv,23
_00760_00047_000070_results.csv,23
_00760_00078_000005_results.csv,14
_00760_00078_000019_results.csv,34
_00760_00078_000037_results.csv,30
_00760_00078_000047_results.csv,34
_00760_00078_000022_results.csv,32
_00760_00078_000010_results.csv,1
_00760_00078_000009_results.csv,3
_00760_00078_000027_results.csv,4
_00760_00078_000015_results.csv,4
_00760_00078_000042_results.csv,0
_00760_00078_000032_results.csv,5
_00760_00078_000041_results.csv,4
_00760_00078_000031_results.csv,20
_00760_00078_000003_results.csv,5
_00760_00078_000016_results.csv,35
_00760_00078_000038_results.csv,0
_00760_00078_000048_results.csv,14
_00760_00078_000024_results.csv,11
_00760_00078_000013_results.csv,13
_00760_00078_000021_results.csv,14
_00760_00078_000034_results.csv,20
_00760_00078_000044_results.csv,3
_00760_00078_000006_results.csv,36
_00760_00078_000028_results.csv,4
_00760_00078_000033_results.csv,7
_00760_00078_000043_results.csv,4
_00760_00078_000001_results.csv,21
_00760_00078_000014_results.csv,14
_00760_00078_000008_results.csv,5
_00760_00078_000026_results.csv,20
_00760_00078_000011_results.csv,0
_00760_00078_000023_results.csv,16
_00760_00078_000018_results.csv,22
_00760_00078_000046_results.csv,0
_00760_00078_000036_results.csv,3
_00760_00078_000004_results.csv,7
_00760_00078_000007_results.csv,27
_00760_00078_000029_results.csv,17
_00760_00078_000045_results.csv,20
_00760_00078_000035_results.csv,27
_00760_00078_000020_results.csv,14
_00760_00078_000012_results.csv,5
_00760_00078_000025_results.csv,37
_00760_00078_000017_results.csv,12
_00760_00078_000049_results.csv,19
_00760_00078_000039_results.csv,10
_00760_00078_000002_results.csv,7
_00760_00078_000030_results.csv,29
_00760_00078_000040_results.csv,27
_00760_00040_000016_results.csv,4
_00760_00040_000038_results.csv,3
_00760_00040_000048_results.csv,0
_00760_00040_000024_results.csv,10
_00760_00040_000041_results.csv,3
_00760_00040_000031_results.csv,19
_00760_00040_000003_results.csv,5
_00760_00040_000034_results.csv,17
_00760_00040_000044_results.csv,13
_00760_00040_000006_results.csv,4
_00760_00040_000028_results.csv,29
_00760_00040_000013_results.csv,6
_00760_00040_000021_results.csv,23
_00760_00040_000022_results.csv,4
_00760_00040_000010_results.csv,26
_00760_00040_000005_results.csv,11
_00760_00040_000019_results.csv,11
_00760_00040_000037_results.csv,37
_00760_00040_000047_results.csv,19
_00760_00040_000042_results.csv,4
_00760_00040_000032_results.csv,16
_00760_00040_000009_results.csv,38
_00760_00040_000027_results.csv,27
_00760_00040_000015_results.csv,26
_00760_00040_000020_results.csv,4
_00760_00040_000012_results.csv,23
_00760_00040_000007_results.csv,29
_00760_00040_000029_results.csv,27
_00760_00040_000045_results.csv,3
_00760_00040_000035_results.csv,0
_00760_00040_000002_results.csv,14
_00760_00040_000030_results.csv,8
_00760_00040_000040_results.csv,13
_00760_00040_000025_results.csv,37
_00760_00040_000017_results.csv,4
_00760_00040_000049_results.csv,20
_00760_00040_000039_results.csv,3
_00760_00040_000014_results.csv,4
_00760_00040_000008_results.csv,29
_00760_00040_000026_results.csv,32
_00760_00040_000033_results.csv,0
_00760_00040_000043_results.csv,14
_00760_00040_000001_results.csv,39
_00760_00040_000018_results.csv,10
_00760_00040_000046_results.csv,13
_00760_00040_000036_results.csv,33
_00760_00040_000004_results.csv,26
_00760_00040_000011_results.csv,11
_00760_00040_000023_results.csv,7
_00760_00082_000072_results.csv,37
_00760_00082_000002_results.csv,19
_00760_00082_000030_results.csv,18
_00760_00082_000040_results.csv,13
_00760_00082_000093_results.csv,17
_00760_00082_000086_results.csv,3
_00760_00082_000025_results.csv,14
_00760_00082_000055_results.csv,0
_00760_00082_000049_results.csv,14
_00760_00082_000039_results.csv,14
_00760_00082_000067_results.csv,20
_00760_00082_000017_results.csv,11
_00760_00082_000050_results.csv,14
_00760_00082_000020_results.csv,19
_00760_00082_000083_results.csv,19
_00760_00082_000012_results.csv,8
_00760_00082_000062_results.csv,34
_00760_00082_000029_results.csv,11
_00760_00082_000059_results.csv,8
_00760_00082_000007_results.csv,33
_00760_00082_000077_results.csv,23
_00760_00082_000096_results.csv,22
_00760_00082_000045_results.csv,39
_00760_00082_000035_results.csv,3
_00760_00082_000046_results.csv,3
_00760_00082_000036_results.csv,20
_00760_00082_000068_results.csv,11
_00760_00082_000095_results.csv,8
_00760_00082_000018_results.csv,14
_00760_00082_000004_results.csv,11
_00760_00082_000089_results.csv,0
_00760_00082_000074_results.csv,5
_00760_00082_000011_results.csv,0
_00760_00082_000061_results.csv,20
_00760_00082_000080_results.csv,5
_00760_00082_000053_results.csv,5
_00760_00082_000023_results.csv,3
_00760_00082_000064_results.csv,0
_00760_00082_000099_results.csv,5
_00760_00082_000014_results.csv,8
_00760_00082_000026_results.csv,14
_00760_00082_000056_results.csv,0
_00760_00082_000008_results.csv,11
_00760_00082_000085_results.csv,14
_00760_00082_000078_results.csv,7
_00760_00082_000090_results.csv,0
_00760_00082_000033_results.csv,39
_00760_00082_000043_results.csv,29
_00760_00082_000071_results.csv,40
_00760_00082_000001_results.csv,33
_00760_00082_000097_results.csv,36
_00760_00082_000034_results.csv,20
_00760_00082_000044_results.csv,17
_00760_00082_000058_results.csv,0
_00760_00082_000028_results.csv,19
_00760_00082_000076_results.csv,23
_00760_00082_000006_results.csv,20
_00760_00082_000063_results.csv,3
_00760_00082_000013_results.csv,17
_00760_00082_000021_results.csv,14
_00760_00082_000051_results.csv,5
_00760_00082_000082_results.csv,18
_00760_00082_000038_results.csv,0
_00760_00082_000048_results.csv,19
_00760_00082_000016_results.csv,0
_00760_00082_000066_results.csv,39
_00760_00082_000087_results.csv,14
_00760_00082_000054_results.csv,5
_00760_00082_000024_results.csv,1
_00760_00082_000041_results.csv,5
_00760_00082_000031_results.csv,19
_00760_00082_000092_results.csv,14
_00760_00082_000003_results.csv,14
_00760_00082_000073_results.csv,14
_00760_00082_000070_results.csv,36
_00760_00082_000091_results.csv,14
_00760_00082_000042_results.csv,41
_00760_00082_000032_results.csv,14
_00760_00082_000057_results.csv,11
_00760_00082_000027_results.csv,14
_00760_00082_000079_results.csv,42
_00760_00082_000084_results.csv,11
_00760_00082_000009_results.csv,32
_00760_00082_000015_results.csv,29
_00760_00082_000098_results.csv,29
_00760_00082_000065_results.csv,26
_00760_00082_000081_results.csv,42
_00760_00082_000022_results.csv,3
_00760_00082_000052_results.csv,14
_00760_00082_000060_results.csv,25
_00760_00082_000010_results.csv,11
_00760_00082_000075_results.csv,43
_00760_00082_000088_results.csv,3
_00760_00082_000005_results.csv,29
_00760_00082_000037_results.csv,13
_00760_00082_000047_results.csv,39
_00760_00082_000019_results.csv,3
_00760_00082_000094_results.csv,8
_00760_00082_000069_results.csv,14
_00760_00076_000042_results.csv,5
_00760_00076_000032_results.csv,14
_00760_00076_000091_results.csv,35
_00760_00076_000070_results.csv,17
_00760_00076_000015_results.csv,32
_00760_00076_000065_results.csv,17
_00760_00076_000084_results.csv,23
_00760_00076_000079_results.csv,5
_00760_00076_000009_results.csv,8
_00760_00076_000057_results.csv,21
_00760_00076_000027_results.csv,4
_00760_00076_000060_results.csv,5
_00760_00076_000010_results.csv,4
_00760_00076_000022_results.csv,21
_00760_00076_000052_results.csv,21
_00760_00076_000081_results.csv,14
_00760_00076_000019_results.csv,16
_00760_00076_000069_results.csv,40
_00760_00076_000094_results.csv,11
_00760_00076_000037_results.csv,20
_00760_00076_000047_results.csv,8
_00760_00076_000088_results.csv,0
_00760_00076_000075_results.csv,0
_00760_00076_000005_results.csv,4
_00760_00076_000076_results.csv,0
_00760_00076_000006_results.csv,0
_00760_00076_000058_results.csv,38
_00760_00076_000028_results.csv,4
_00760_00076_000034_results.csv,5
_00760_00076_000044_results.csv,2
_00760_00076_000097_results.csv,33
_00760_00076_000082_results.csv,27
_00760_00076_000021_results.csv,33
_00760_00076_000051_results.csv,34
_00760_00076_000063_results.csv,0
_00760_00076_000013_results.csv,20
_00760_00076_000054_results.csv,32
_00760_00076_000024_results.csv,14
_00760_00076_000087_results.csv,14
_00760_00076_000016_results.csv,44
_00760_00076_000066_results.csv,27
_00760_00076_000038_results.csv,0
_00760_00076_000048_results.csv,17
_00760_00076_000003_results.csv,25
_00760_00076_000073_results.csv,45
_00760_00076_000092_results.csv,19
_00760_00076_000041_results.csv,4
_00760_00076_000031_results.csv,20
_00760_00076_000004_results.csv,7
_00760_00076_000074_results.csv,0
_00760_00076_000089_results.csv,23
_00760_00076_000095_results.csv,0
_00760_00076_000068_results.csv,14
_00760_00076_000018_results.csv,3
_00760_00076_000046_results.csv,17
_00760_00076_000036_results.csv,20
_00760_00076_000053_results.csv,16
_00760_00076_000023_results.csv,19
_00760_00076_000080_results.csv,3
_00760_00076_000011_results.csv,3
_00760_00076_000061_results.csv,0
_00760_00076_000008_results.csv,32
_00760_00076_000078_results.csv,19
_00760_00076_000085_results.csv,33
_00760_00076_000026_results.csv,32
_00760_00076_000056_results.csv,23
_00760_00076_000064_results.csv,12
_00760_00076_000014_results.csv,33
_00760_00076_000071_results.csv,39
_00760_00076_000001_results.csv,8
_00760_00076_000033_results.csv,1
_00760_00076_000043_results.csv,37
_00760_00076_000090_results.csv,19
_00760_00076_000093_results.csv,34
_00760_00076_000030_results.csv,4
_00760_00076_000040_results.csv,13
_00760_00076_000072_results.csv,23
_00760_00076_000002_results.csv,5
_00760_00076_000067_results.csv,39
_00760_00076_000017_results.csv,3
_00760_00076_000049_results.csv,19
_00760_00076_000039_results.csv,39
_00760_00076_000025_results.csv,23
_00760_00076_000055_results.csv,14
_00760_00076_000086_results.csv,19
_00760_00076_000012_results.csv,11
_00760_00076_000062_results.csv,0
_00760_00076_000083_results.csv,19
_00760_00076_000050_results.csv,37
_00760_00076_000020_results.csv,5
_00760_00076_000045_results.csv,2
_00760_00076_000035_results.csv,3
_00760_00076_000096_results.csv,14
_00760_00076_000007_results.csv,30
_00760_00076_000077_results.csv,34
_00760_00076_000029_results.csv,29
_00760_00076_000059_results.csv,19
_00760_00049_000072_results.csv,14
_00760_00049_000002_results.csv,10
_00760_00049_000030_results.csv,3
_00760_00049_000040_results.csv,26
_00760_00049_000093_results.csv,7
_00760_00049_000086_results.csv,26
_00760_00049_000025_results.csv,40
_00760_00049_000055_results.csv,23
_00760_00049_000049_results.csv,20
_00760_00049_000039_results.csv,3
_00760_00049_000067_results.csv,23
_00760_00049_000017_results.csv,7
_00760_00049_000050_results.csv,37
_00760_00049_000020_results.csv,8
_00760_00049_000083_results.csv,5
_00760_00049_000012_results.csv,25
_00760_00049_000062_results.csv,20
_00760_00049_000029_results.csv,4
_00760_00049_000059_results.csv,3
_00760_00049_000007_results.csv,20
_00760_00049_000077_results.csv,10
_00760_00049_000096_results.csv,14
_00760_00049_000045_results.csv,7
_00760_00049_000035_results.csv,37
_00760_00049_000046_results.csv,3
_00760_00049_000036_results.csv,4
_00760_00049_000095_results.csv,4
_00760_00049_000068_results.csv,4
_00760_00049_000018_results.csv,14
_00760_00049_000004_results.csv,29
_00760_00049_000074_results.csv,3
_00760_00049_000089_results.csv,23
_00760_00049_000011_results.csv,5
_00760_00049_000061_results.csv,5
_00760_00049_000080_results.csv,34
_00760_00049_000053_results.csv,0
_00760_00049_000023_results.csv,21
_00760_00049_000064_results.csv,1
_00760_00049_000014_results.csv,19
_00760_00049_000026_results.csv,1
_00760_00049_000056_results.csv,7
_00760_00049_000008_results.csv,40
_00760_00049_000078_results.csv,17
_00760_00049_000085_results.csv,5
_00760_00049_000090_results.csv,20
_00760_00049_000033_results.csv,39
_00760_00049_000043_results.csv,0
_00760_00049_000071_results.csv,32
_00760_00049_000001_results.csv,5
_00760_00049_000097_results.csv,31
_00760_00049_000034_results.csv,20
_00760_00049_000044_results.csv,3
_00760_00049_000058_results.csv,1
_00760_00049_000028_results.csv,39
_00760_00049_000076_results.csv,15
_00760_00049_000006_results.csv,27
_00760_00049_000063_results.csv,3
